ProductId,ProfileName,Summary,Text,
386373,B00073JVFU,"bigtenalumnagraduate ""pseudoliterati""",It works for me and that is all I care about,"I read some of the reviews on here and I almost didn't purchase.  But I reached a point where due to my erratic work schedule, trying to fit in my studying time and completing assignments, my sleep pattern was disrupted and it was affecting my mood and concentration.  So I bit the bullet and purchased this at a local B&M store.  When I got home after work, I boiled some water and opened the package.  I noticed that this tea was packaged in a plastic bag so I guess it did has a pungent smell.  I opened the plastic bag and took a big whiff.  I was kind of disappointed.  It doesn't smell as bad as some of the other reviewers made it out to me but then again my nose has been wonky for some time so it could be me.  Yes I will admit that it does has a funky odor but it is not that strong to me.  To me, smells like this health food store I used to frequent in the Hyde Park neighborhood.  Very musky but weirdly comforting.  I have tried it with peppermint, turmeric (for a different affliction) and I have tried it plain with stevia and it taste okay to me.  I wouldn't say I have an iron stomach because I can easily get sick if food is left out in the open not at the proper temperature.  For me, this product took about two days for it to kick in and I am now able to sleep for a full eight hours straight instead of sleeping in fits of four hours here, wake up for about two hours, sleep for three, wake up for a hour and sleep for another four hours.  For those with sensitive noses and sense of taste, you have been amply warned by other reviewers.  For others, I say give it a shot or at least pair it with some other teas to dilute the taste a bit.  There are some great suggestions mentioned by other reviewers, like mint for example."
386374,B00073JVFU,debshusband,Great product.,"this is a great product,it helps to relieve my bloating.I will order it again.Thank you.its better then anything else i have tryed"
386375,B000LQNBWW,D. Wundrock,Best  Peppermint Tea I've Ever Had !!!,"I have been drinking this brand of gourmet peppermint tea since I was a child. It is imported from Germany and has a very clean taste. I have used one teabag allowed to steep a little longer to yield an entire small pot of tea, which also makes it quite economical. Have tried many other brands of peppermint tea when I couldn't find this one and none measure up. This is the best!"
386376,B001TER8CO,T. Brown,Great Organic Cayenne Pepper,"I love this pepper! I put it on everything. Adds just the right flavor and spiciness to most foods. My only problem is; my wife doesn't like spicy hot foods, and I want to put it on everything I cook for us."
386377,B00434HL88,happycamper,Hearty but bland.,"Thick, with a nice gravy and nice sized chunks of beef. I always add a good bit of cayenne pepper to spice it up a little. This makes a great too-tired-to-cook-too-cheap-to-call-for-a-pizza-delivery dinner."
386378,B00434HL88,Brittany L. Ensign,My husband's favorite!,"This is my husband's favorite soup because it's literally meat & potatoes (and a few carrots which he picks around).  We used to buy it all the time when we lived in Illinois, but now that we're in Florida, I can't find it anywhere  except here.  Thanks Amazon!"
386379,B00434HL88,"Michael Russell ""Mike""",Bland and unappetizing.,"Mushy potatoes and very soft beef, along with mushy carrots. It's a very simple and dull soup. It's hardly awful, but there are so many better soups out there in the same price range that it makes no sense to waste time on this."
386380,B00434HL88,Rachel0015,Not a good experience for amazon service but soup was fine,"The soup was fine, it'w what you buy at the grocery store.  However, I bought this in february and UPS left it at my door, which is what they usually do.  However, I didn't bring it inside for several hours because I was at work.  By then at least half of the cans had exploded due to the soup freezing.  I had to contact amazon customer service because they do not allow the return of food, so they had to make a special exception for this.  I would not buy this from amazon again."
386381,B004K6AVT0,"Jenn ""sfjenn""","Delicious, Satisfying & Nutritious","A bit expensive for a package but one Snakaroon goes a long way - it's moist, crumbly, sweet, chewy, fruity - it hits all sort of good spots and goes well with my tea in the morning.  Not an everyday breakfast substitute but a nice light sub for a not-so-hungry morning and a great backpacking snack!"
386382,B004T7YEUM,William J. Dyer,Not Chinese restaurant-style hot mustard,"I was hoping that the Roland Chinese Hot Mustard would approximate the ubiquitous and very, very powerful hot mustard served by Chinese restaurants with egg rolls and such. Alas, it was less like that than I'd hoped, and quite a bit like standard supermarket prepared mustard -- a slight kick, but nothing that will open your sinuses or tear up your eyes. After doing more online research, I'm next going to try something made from a mustard powder; several sources indicate that as soon as it's mixed, the potency begins to fall, so perhaps the Roland product is as good as can be found pre-mixed as a liquid or paste."
386383,B004T7YEUM,Patricia Anderson,yum,"This product is impossible to get in our area of Arkansas, so since Amazon is my ""go to"" site for products I was able to find it. Shared with family. Thank you!!"
386384,B004GWRP24,L. Paton,Cute pasta - not just for kids,I guess this product is primarily designed for children but I bought it to make a dish I had seen in a recipe book. It's perfect pasta and made a really elegant little dinner party dish.
386385,B001QTRF70,Sincerely Yours,ooh another great British favourites,"I am amazed and pleased that Amazon is stocking this as part of prime delivery. This is one of many great British treats and such great value given that this is an imported product.  I have to travel over an hour and spend 3x as much to buy one and here it is all ready to be shipped.  This is exceptional value. the combination of hazelnut, sweet raisens and chocolate is so delicious and you really cant just have one segment - it is really to be eaten all in one session; try it with a cuppa tea (see PG tips) and you are getting a lovely British experience."
386386,B001QTRF70,"John B. Goode ""JBG""",Great!,"Cadbury's is by far my favorite brand of chocolate. I've tried all different types of chocolate from organic stuff, to imported stuff, to exotic stuff, to domestic brands to the very expensive stuff so it's funny that it's the proletariat everyman's Cadburys, which is in my humble opinion the best tasting. In their fruit and nut bar you get hard and soft. The nuts are crunchy and the fruit (raisins) is soft. Together you not only get gustatory pleasure but you get a textural pleasure from the mixture of something crunchy as well as something soft in your mouth. I have to admit that Cadbury's, which is tailored to the American sweet tooth is a mite too sweet and it isn't dark chocolate, which is ""good"" for your health. But who wants to live forever anyway? Chocolate is for pleasure, it's a hedonistic pleasure, if you're into health you should be eating sprouts and doing yoga, not eating this. But taste is in the end subjective, all I can do is to ask you to try it. For me, it is the best. These are the single bars. Unfortunately, they really should be two servings per bar because they are so big. I did buy this pack and you really should only eat 1/2 bar each time."
